date,tot_cases,new_case,tot_death,new_death,State,population_estimate,state_abbreviation,normalized_tot_cases,normalized_new_case,normalized_tot_death,normalized_new_death,short_date
04/15/2020,2014,88,46,3,Delaware,982895,DE,2.049048982851678,0.08953143519908027,0.04680052294497378,0.0030522080181504636,15
04/12/2020,1625,146,35,2,Delaware,982895,DE,1.6532793431648345,0.1485407902166559,0.035609093545088746,0.0020348053454336424,12
04/28/2020,4655,80,144,7,Delaware,982895,DE,4.736009441496803,0.0813922138173457,0.14650598487122227,0.007121818709017749,28
04/01/2020,368,49,11,1,Delaware,982895,DE,0.3744041835597902,0.04985273096312424,0.011191429399885034,0.0010174026727168212,1
04/30/2020,4734,0,152,0,Delaware,982895,DE,4.816384252641432,0.0,0.15464520625295683,0.0,30
04/20/2020,2745,0,72,0,Delaware,982895,DE,2.7927703366076746,0.0,0.07325299243561113,0.0,20
04/09/2020,1209,93,23,4,Delaware,982895,DE,1.230039831314637,0.09461844856266437,0.02340026147248689,0.004069610690867285,9
04/10/2020,1326,117,32,9,Delaware,982895,DE,1.3490759440225049,0.11903611270786808,0.03255688552693828,0.009156624054451392,10
04/08/2020,1116,188,19,3,Delaware,982895,DE,1.1354213827519724,0.1912717024707624,0.019330650781619604,0.0030522080181504636,8
04/06/2020,783,110,15,1,Delaware,982895,DE,0.796626292737271,0.11191429399885033,0.015261040090752317,0.0010174026727168212,6
04/04/2020,593,143,14,0,Delaware,982895,DE,0.6033197849210751,0.14548858219850544,0.014243637418035499,0.0,4
04/16/2020,2075,61,52,6,Delaware,982895,DE,2.111110545887404,0.06206156303572609,0.052904938981274706,0.006104416036300927,16
04/05/2020,673,80,14,0,Delaware,982895,DE,0.6847119987384207,0.0813922138173457,0.014243637418035499,0.0,5
04/18/2020,2538,215,67,6,Delaware,982895,DE,2.5821679833552924,0.2187415746341166,0.06816597907202702,0.006104416036300927,18
04/17/2020,2323,248,61,9,Delaware,982895,DE,2.363426408721176,0.25231586283377166,0.06206156303572609,0.009156624054451392,17
04/11/2020,1479,153,33,1,Delaware,982895,DE,1.5047385529481787,0.15566260892567366,0.0335742881996551,0.0010174026727168212,11
04/13/2020,1761,136,41,6,Delaware,982895,DE,1.7916461066543221,0.13836676348948768,0.04171350958138967,0.006104416036300927,13
04/05/2020,470,14,10,0,Maine,1345790,ME,0.34923725098269415,0.0104028117313994,0.007430579808142429,0.0,5
04/09/2020,560,23,16,2,Maine,1345790,ME,0.41611246925597606,0.017090333558727588,0.011888927693027886,0.0014861159616284857,9
04/10/2020,583,23,17,1,Maine,1345790,ME,0.43320280281470364,0.017090333558727588,0.012631985673842131,0.0007430579808142429,10
04/24/2020,965,28,47,3,Maine,1345790,ME,0.7170509514857445,0.0208056234627988,0.034923725098269416,0.002229173942442729,24
04/14/2020,734,36,20,1,Maine,1345790,ME,0.5454045579176543,0.026750087309312748,0.014861159616284859,0.0007430579808142429,14
04/26/2020,1023,33,50,0,Maine,1345790,ME,0.7601483143729706,0.024520913366870015,0.03715289904071215,0.0,26
04/03/2020,432,56,9,2,Maine,1345790,ME,0.321001047711753,0.0416112469255976,0.006687521827328187,0.0014861159616284857,3
04/23/2020,937,30,44,5,Maine,1345790,ME,0.6962453280229457,0.022291739424427286,0.03269455115582669,0.0037152899040712147,23
04/30/2020,1123,28,55,2,Maine,1345790,ME,0.8344541124543948,0.0208056234627988,0.040868188944783355,0.0014861159616284857,30
04/17/2020,827,31,29,2,Maine,1345790,ME,0.6145089501333789,0.02303479740524153,0.021548681443613046,0.0014861159616284857,17
04/28/2020,1056,16,51,0,Maine,1345790,ME,0.7846692277398405,0.011888927693027886,0.037895957021526386,0.0,28
04/16/2020,796,26,27,3,Maine,1345790,ME,0.5914741527281373,0.019319507501170317,0.02006256548198456,0.002229173942442729,16
04/12/2020,633,17,19,0,Maine,1345790,ME,0.4703557018554158,0.012631985673842131,0.014118101635470616,0.0,12
04/02/2020,376,32,7,0,Maine,1345790,ME,0.27938980078615533,0.02377785538605577,0.0052014058656997,0.0,2
04/22/2020,907,19,39,3,Maine,1345790,ME,0.6739535885985184,0.014118101635470616,0.028979261251755473,0.002229173942442729,22
04/18/2020,847,20,32,3,Maine,1345790,ME,0.6293701097496638,0.014861159616284859,0.02377785538605577,0.002229173942442729,18
04/15/2020,770,36,24,4,Maine,1345790,ME,0.5721546452269671,0.026750087309312748,0.017833391539541832,0.0029722319232569714,15
04/06/2020,499,29,10,0,Maine,1345790,ME,0.3707859324263072,0.021548681443613046,0.007430579808142429,0.0,6
04/21/2020,888,13,36,1,Maine,1345790,ME,0.6598354869630477,0.009659753750585158,0.026750087309312748,0.0007430579808142429,21
04/13/2020,698,65,19,0,Maine,1345790,ME,0.5186544706083416,0.04829876875292579,0.014118101635470616,0.0,13
04/01/2020,344,41,7,2,Maine,1345790,ME,0.25561194540009957,0.030465377213383958,0.0052014058656997,0.0014861159616284857,1
04/11/2020,616,33,19,2,Maine,1345790,ME,0.45772371618157365,0.024520913366870015,0.014118101635470616,0.0014861159616284857,11
04/27/2020,1040,17,51,1,Maine,1345790,ME,0.7727803000468126,0.012631985673842131,0.037895957021526386,0.0007430579808142429,27
04/07/2020,519,20,12,2,Maine,1345790,ME,0.38564709204259207,0.014861159616284859,0.008916695769770916,0.0014861159616284857,7
04/20/2020,875,8,35,1,Maine,1345790,ME,0.6501757332124626,0.005944463846513943,0.026007029328498504,0.0007430579808142429,20
04/19/2020,867,20,34,2,Maine,1345790,ME,0.6442312693659485,0.014861159616284859,0.025263971347684263,0.0014861159616284857,19
04/08/2020,537,18,14,2,Maine,1345790,ME,0.3990221356972484,0.013375043654656374,0.0104028117313994,0.0014861159616284857,8
04/29/2020,1095,39,53,2,Maine,1345790,ME,0.813648488991596,0.028979261251755473,0.039382072983154874,0.0014861159616284857,29
04/04/2020,456,24,10,1,Maine,1345790,ME,0.33883443925129475,0.017833391539541832,0.007430579808142429,0.0007430579808142429,4
04/25/2020,990,25,50,3,Maine,1345790,ME,0.7356274010061005,0.018576449520356076,0.03715289904071215,0.002229173942442729,25
04/04/2020,171,14,5,2,Alaska,734002,AK,0.23296939245397152,0.019073517510851467,0.00681197053958981,0.002724788215835924,4
04/18/2020,314,5,9,0,Alaska,734002,AK,0.4277917498862401,0.00681197053958981,0.01226154697126166,0.0,18
04/16/2020,300,7,9,0,Alaska,734002,AK,0.4087182323753886,0.009536758755425733,0.01226154697126166,0.0,16
04/03/2020,157,10,3,0,Alaska,734002,AK,0.21389587494312004,0.01362394107917962,0.0040871823237538865,0.0,3
04/12/2020,272,15,8,0,Alaska,734002,AK,0.37057119735368566,0.020435911618769433,0.010899152863343696,0.0,12
04/02/2020,147,4,3,0,Alaska,734002,AK,0.20027193386394043,0.005449576431671848,0.0040871823237538865,0.0,2
04/23/2020,337,2,9,0,Alaska,734002,AK,0.45912681436835323,0.002724788215835924,0.01226154697126166,0.0,23
04/26/2020,341,2,9,0,Alaska,734002,AK,0.46457639080002505,0.002724788215835924,0.01226154697126166,0.0,26
04/05/2020,185,14,6,1,Alaska,734002,AK,0.252042909964823,0.019073517510851467,0.008174364647507773,0.001362394107917962,5
04/11/2020,257,11,8,1,Alaska,734002,AK,0.35013528573491626,0.014986335187097582,0.010899152863343696,0.001362394107917962,11
04/24/2020,339,2,9,0,Alaska,734002,AK,0.4618516025841891,0.002724788215835924,0.01226154697126166,0.0,24
04/06/2020,191,6,6,0,Alaska,734002,AK,0.26021727461233074,0.008174364647507773,0.008174364647507773,0.0,6
04/29/2020,355,4,9,0,Alaska,734002,AK,0.48364990831087656,0.005449576431671848,0.01226154697126166,0.0,29
04/22/2020,335,6,9,0,Alaska,734002,AK,0.4564020261525173,0.008174364647507773,0.01226154697126166,0.0,22
04/28/2020,351,6,9,0,Alaska,734002,AK,0.4782003318792047,0.008174364647507773,0.01226154697126166,0.0,28
04/01/2020,143,10,3,0,Alaska,734002,AK,0.19482235743226858,0.01362394107917962,0.0040871823237538865,0.0,1
04/19/2020,319,5,9,0,Alaska,734002,AK,0.43460372042582995,0.00681197053958981,0.01226154697126166,0.0,19
04/20/2020,321,2,9,0,Alaska,734002,AK,0.43732850864166584,0.002724788215835924,0.01226154697126166,0.0,20
04/09/2020,235,9,7,0,Alaska,734002,AK,0.32016261536072105,0.01226154697126166,0.009536758755425733,0.0,9
04/10/2020,246,11,7,0,Alaska,734002,AK,0.3351489505478187,0.014986335187097582,0.009536758755425733,0.0,10
04/07/2020,213,22,6,0,Alaska,734002,AK,0.29018994498652595,0.029972670374195164,0.008174364647507773,0.0,7
04/14/2020,285,8,9,1,Alaska,734002,AK,0.38828232075661917,0.010899152863343696,0.01226154697126166,0.001362394107917962,14
04/21/2020,329,8,9,0,Alaska,734002,AK,0.4482276615050095,0.010899152863343696,0.01226154697126166,0.0,21
04/30/2020,355,0,9,0,Alaska,734002,AK,0.48364990831087656,0.0,0.01226154697126166,0.0,30
04/15/2020,293,8,9,0,Alaska,734002,AK,0.39918147361996287,0.010899152863343696,0.01226154697126166,0.0,15
04/25/2020,339,0,9,0,Alaska,734002,AK,0.4618516025841891,0.0,0.01226154697126166,0.0,25
04/17/2020,309,9,9,0,Alaska,734002,AK,0.4209797793466503,0.01226154697126166,0.01226154697126166,0.0,17
04/13/2020,277,5,8,0,Alaska,734002,AK,0.3773831678932755,0.00681197053958981,0.010899152863343696,0.0,13
04/27/2020,345,4,9,0,Alaska,734002,AK,0.47002596723169693,0.005449576431671848,0.01226154697126166,0.0,27
04/08/2020,226,13,7,1,Alaska,734002,AK,0.3079010683894594,0.017711123402933505,0.009536758755425733,0.001362394107917962,8
04/17/2020,1760,172,88,8,Kansas,2910357,KS,0.6047368072026903,0.059099278885717456,0.030236840360134513,0.0027488036691031377,17
04/12/2020,1377,98,57,1,Kansas,2910357,KS,0.47313783154437755,0.03367284494651344,0.019585226142359857,0.0003436004586378922,12
04/09/2020,1106,30,44,5,Kansas,2910357,KS,0.38002210725350877,0.010308013759136767,0.015118420180067257,0.001718002293189461,9
04/04/2020,698,78,21,4,Kansas,2910357,KS,0.23983312012924876,0.02680083577375559,0.0072156096313957365,0.0013744018345515688,4
04/13/2020,1376,-1,62,5,Kansas,2910357,KS,0.47279423108573965,-0.0003436004586378922,0.021303228435549316,0.001718002293189461,13
04/26/2020,3174,118,118,1,Kansas,2910357,KS,1.09058785571667,0.04054485411927128,0.04054485411927128,0.0003436004586378922,26
04/22/2020,2211,186,110,3,Kansas,2910357,KS,0.7597006140483796,0.06390968530664795,0.037796050450168144,0.0010308013759136765,22
04/07/2020,900,55,27,2,Kansas,2910357,KS,0.309240412774103,0.018898025225084072,0.009277212383223089,0.0006872009172757844,7
04/20/2020,1986,137,100,8,Kansas,2910357,KS,0.6823905108548539,0.04707326283339123,0.03436004586378922,0.0027488036691031377,20
04/01/2020,482,54,10,1,Kansas,2910357,KS,0.16561542106346402,0.018554424766446177,0.003436004586378922,0.0003436004586378922,1
04/18/2020,1811,51,88,0,Kansas,2910357,KS,0.6222604305932228,0.0175236233905325,0.030236840360134513,0.0,18
04/27/2020,3328,154,120,2,Kansas,2910357,KS,1.1435023263469053,0.0529144706302354,0.04123205503654707,0.0006872009172757844,27
04/21/2020,2025,39,107,7,Kansas,2910357,KS,0.6957909287417317,0.013400417886877795,0.036765249074254464,0.0024052032104652453,21
04/06/2020,845,32,25,2,Kansas,2910357,KS,0.29034238754901887,0.01099521467641255,0.008590011465947305,0.0006872009172757844,6
04/15/2020,1494,17,76,5,Kansas,2910357,KS,0.5133390852050109,0.005841207796844167,0.026113634856479807,0.001718002293189461,15
04/10/2020,1241,135,52,8,Kansas,2910357,KS,0.4264081691696242,0.04638606191611544,0.017867223849170395,0.0027488036691031377,10
04/14/2020,1477,101,71,9,Kansas,2910357,KS,0.5074978774081668,0.03470364632242711,0.024395632563290345,0.00309240412774103,14
04/05/2020,813,115,23,2,Kansas,2910357,KS,0.27934717287260635,0.039514052743357606,0.00790281054867152,0.0006872009172757844,5
04/03/2020,620,68,17,4,Kansas,2910357,KS,0.21303228435549315,0.02336483118737667,0.005841207796844167,0.0013744018345515688,3
04/29/2020,3738,247,125,1,Kansas,2910357,KS,1.284378514388441,0.08486931328355937,0.04295005732973652,0.0003436004586378922,29
04/16/2020,1588,94,80,4,Kansas,2910357,KS,0.5456375283169728,0.032298443111961866,0.027488036691031375,0.0013744018345515688,16
04/08/2020,1076,176,39,12,Kansas,2910357,KS,0.369714093494372,0.06047368072026903,0.013400417886877795,0.004123205503654706,8
04/02/2020,552,70,13,3,Kansas,2910357,KS,0.1896674531681165,0.02405203210465245,0.004466805962292599,0.0010308013759136765,2
04/23/2020,2482,271,112,2,Kansas,2910357,KS,0.8528163383392484,0.09311572429086878,0.038483251367443926,0.0006872009172757844,23
04/30/2020,4238,500,129,4,Kansas,2910357,KS,1.4561787437073872,0.1718002293189461,0.044324459164288094,0.0013744018345515688,30
04/25/2020,3056,279,117,6,Kansas,2910357,KS,1.0500430015973985,0.09586452795997193,0.04020125366063339,0.002061602751827353,25
04/28/2020,3491,163,124,4,Kansas,2910357,KS,1.1995092011048818,0.05600687475797643,0.04260645687109863,0.0013744018345515688,28
04/19/2020,1849,38,92,4,Kansas,2910357,KS,0.6353172480214627,0.013056817428239904,0.03161124219468608,0.0013744018345515688,19
04/24/2020,2777,295,111,-1,Kansas,2910357,KS,0.9541784736374266,0.1013621352981782,0.03813965090880603,-0.0003436004586378922,24
04/11/2020,1279,38,56,4,Kansas,2910357,KS,0.4394649865978641,0.013056817428239904,0.019241625683721963,0.0013744018345515688,11
04/21/2020,3098,171,112,7,District of Columbia,720687,DC,4.298676124309166,0.2372736014386273,0.15540727111769742,0.009712954444856089,21
04/28/2020,3994,102,190,5,District of Columbia,720687,DC,5.541934293250746,0.14153162191076013,0.26363733493180813,0.006937824603468635,28
04/05/2020,998,96,22,1,District of Columbia,720687,DC,1.3847897908523394,0.1332062323865978,0.030526428255261993,0.001387564920693727,5
04/03/2020,757,104,15,3,District of Columbia,720687,DC,1.0503866449651513,0.1443067517521476,0.020813473810405905,0.004162694762081181,3
04/25/2020,3699,171,165,12,District of Columbia,720687,DC,5.132602641646096,0.2372736014386273,0.22894821191446496,0.016650779048324724,25
04/12/2020,1875,97,50,3,District of Columbia,720687,DC,2.6016842263007383,0.1345937973072915,0.06937824603468634,0.004162694762081181,12
04/20/2020,2927,134,105,9,District of Columbia,720687,DC,4.061402522870539,0.18593369937295942,0.14569431667284133,0.012488084286243543,20
04/30/2020,4323,217,224,19,District of Columbia,720687,DC,5.998443152158981,0.30110158779053875,0.31081454223539484,0.026363733493180812,30
04/08/2020,1440,229,27,3,District of Columbia,720687,DC,1.998093485798967,0.3177523668388635,0.03746425285873063,0.004162694762081181,8
04/27/2020,3892,51,185,7,District of Columbia,720687,DC,5.400402671339986,0.07076581095538007,0.2566995103283395,0.009712954444856089,27
04/09/2020,1523,83,32,5,District of Columbia,720687,DC,2.1132613742165463,0.11516788841757933,0.04440207746219926,0.006937824603468635,9
04/10/2020,1660,137,38,6,District of Columbia,720687,DC,2.3033577683515865,0.1900963941350406,0.052727466986361625,0.008325389524162362,10
04/23/2020,3361,155,139,12,District of Columbia,720687,DC,4.663605698451616,0.21507256270752767,0.19287152397642807,0.016650779048324724,23
04/24/2020,3528,167,153,14,District of Columbia,720687,DC,4.895329040207469,0.2317233417558524,0.21229743286614022,0.019425908889712178,24
04/11/2020,1778,118,47,9,District of Columbia,720687,DC,2.4670904289934468,0.1637326606418598,0.06521555127260517,0.012488084286243543,11
04/01/2020,586,91,11,2,District of Columbia,720687,DC,0.813113043526524,0.12626840778312914,0.015263214127630997,0.002775129841387454,1
04/19/2020,2793,127,96,5,District of Columbia,720687,DC,3.8754688234975796,0.17622074492810333,0.1332062323865978,0.006937824603468635,19
04/14/2020,2058,103,67,15,District of Columbia,720687,DC,2.85560860678769,0.14291918683145388,0.09296684968647971,0.020813473810405905,14
04/02/2020,653,67,12,1,District of Columbia,720687,DC,0.9060798932130038,0.09296684968647971,0.016650779048324724,0.001387564920693727,2
04/22/2020,3206,108,127,15,District of Columbia,720687,DC,4.448533135744089,0.14985701143492253,0.17622074492810333,0.020813473810405905,22
04/13/2020,1955,80,52,2,District of Columbia,720687,DC,2.712689419956236,0.11100519365549816,0.0721533758760738,0.002775129841387454,13
04/18/2020,2666,190,91,5,District of Columbia,720687,DC,3.699248078569476,0.26363733493180813,0.12626840778312914,0.006937824603468635,18
04/16/2020,2350,153,81,9,District of Columbia,720687,DC,3.260777563630258,0.21229743286614022,0.11239275857619188,0.012488084286243543,16
04/07/2020,1211,114,24,0,District of Columbia,720687,DC,1.6803411189601034,0.15818240095908487,0.03330155809664945,0.0,7
04/17/2020,2476,126,86,5,District of Columbia,720687,DC,3.435610743637668,0.17483318000740958,0.11933058317966051,0.006937824603468635,17
04/06/2020,1097,99,24,2,District of Columbia,720687,DC,1.5221587180010185,0.137368927148679,0.03330155809664945,0.002775129841387454,6
04/04/2020,902,145,21,6,District of Columbia,720687,DC,1.2515835584657418,0.2011969135005904,0.029138863334568266,0.008325389524162362,4
04/15/2020,2197,139,72,5,District of Columbia,720687,DC,3.048480130764118,0.19287152397642807,0.09990467428994834,0.006937824603468635,15
04/29/2020,4106,112,205,15,District of Columbia,720687,DC,5.697341564368442,0.15540727111769742,0.28445080874221407,0.020813473810405905,29
04/26/2020,3841,142,178,13,District of Columbia,720687,DC,5.329636860384605,0.19703421873850924,0.24698655588348337,0.01803834396901845,26
04/24/2020,3782,60,39,1,Utah,3282115,UT,1.1523057540640715,0.0182808950935601,0.011882581810814065,0.0003046815848926683,24
04/08/2020,1916,112,13,0,Utah,3282115,UT,0.5837699166543524,0.034124337507978844,0.003960860603604687,0.0,8
04/19/2020,3151,205,28,3,Utah,3282115,UT,0.9600516739967978,0.062459724902997,0.008531084376994711,0.0009140447546780049,19
04/30/2020,4753,148,46,0,Utah,3282115,UT,1.4481515729948524,0.045092874564114906,0.01401535290506274,0.0,30
04/20/2020,3259,108,32,4,Utah,3282115,UT,0.992957285165206,0.03290561116840818,0.009749810716565386,0.0012187263395706733,20
04/12/2020,2338,132,18,0,Utah,3282115,UT,0.7123455454790585,0.04021796920583221,0.005484268528068029,0.0,12
04/09/2020,2061,145,15,2,Utah,3282115,UT,0.6279487464637894,0.04417882980943691,0.004570223773390025,0.0006093631697853366,9
04/13/2020,2392,54,18,0,Utah,3282115,UT,0.7287983510632625,0.01645280558420409,0.005484268528068029,0.0,13
04/03/2020,1246,81,7,0,Utah,3282115,UT,0.3796332547762647,0.02467920837630613,0.0021327710942486778,0.0,3
04/04/2020,1428,182,8,1,Utah,3282115,UT,0.43508530322673034,0.05545204845046563,0.0024374526791413466,0.0003046815848926683,4
04/10/2020,2102,41,17,2,Utah,3282115,UT,0.6404406914443888,0.0124919449805994,0.0051795869431753615,0.0006093631697853366,10
04/11/2020,2206,104,18,1,Utah,3282115,UT,0.6721275762732263,0.0316868848288375,0.005484268528068029,0.0003046815848926683,11
04/07/2020,1804,88,13,0,Utah,3282115,UT,0.5496455791463736,0.02681197947055481,0.003960860603604687,0.0,7
04/26/2020,4214,266,41,0,Utah,3282115,UT,1.2839281987377043,0.08104530158144976,0.0124919449805994,0.0,26
04/27/2020,4307,93,44,3,Utah,3282115,UT,1.3122635861327223,0.028335387395018154,0.013405989735277405,0.0009140447546780049,27
04/23/2020,3722,182,38,3,Utah,3282115,UT,1.1340248589705115,0.05545204845046563,0.011577900225921395,0.0009140447546780049,23
04/16/2020,2760,123,22,1,Utah,3282115,UT,0.8409211743037645,0.0374758349417982,0.0067029948676387025,0.0003046815848926683,16
04/18/2020,2946,141,25,2,Utah,3282115,UT,0.8975919490938008,0.04296010346986623,0.007617039622316708,0.0006093631697853366,18
04/14/2020,2453,61,20,2,Utah,3282115,UT,0.7473839277417152,0.018585576678452766,0.006093631697853366,0.0006093631697853366,14
04/01/2020,1012,78,7,2,Utah,3282115,UT,0.30833776391138035,0.02376516362162813,0.0021327710942486778,0.0006093631697853366,1
04/22/2020,3540,171,35,1,Utah,3282115,UT,1.0785728105200456,0.052100551016646277,0.01066385547124339,0.0003046815848926683,22
04/25/2020,3948,166,41,2,Utah,3282115,UT,1.2028828971562544,0.05057714309218294,0.0124919449805994,0.0006093631697853366,25
04/17/2020,2805,45,23,1,Utah,3282115,UT,0.8546318456239346,0.013710671320170073,0.00700767645253137,0.0003046815848926683,17
04/21/2020,3369,110,34,2,Utah,3282115,UT,1.0264722595033995,0.03351497433819351,0.010359173886350723,0.0006093631697853366,21
04/15/2020,2637,184,21,1,Utah,3282115,UT,0.8034453393619664,0.05606141162025096,0.006398313282746034,0.0003046815848926683,15
04/29/2020,4605,182,46,1,Utah,3282115,UT,1.4030586984307376,0.05545204845046563,0.01401535290506274,0.0003046815848926683,29
04/02/2020,1165,153,7,0,Utah,3282115,UT,0.3549540463999586,0.04661628248857825,0.0021327710942486778,0.0,2
04/05/2020,1605,177,8,0,Utah,3282115,UT,0.4890139437527326,0.05392864052600229,0.0024374526791413466,0.0,5
04/06/2020,1716,111,13,5,Utah,3282115,UT,0.5228335996758188,0.03381965592308618,0.003960860603604687,0.0015234079244633414,6
04/28/2020,4423,116,45,1,Utah,3282115,UT,1.347606649980272,0.035343063847549525,0.013710671320170073,0.0003046815848926683,28
04/11/2020,1447,76,51,3,Oregon,4301089,OR,0.33642642595863514,0.017669943588705092,0.011857462145052103,0.0006974977732383589,11
04/23/2020,2127,68,83,5,Oregon,4301089,OR,0.49452592122599653,0.015809949526736134,0.019297438392927933,0.0011624962887305983,23
04/12/2020,1527,80,52,1,Oregon,4301089,OR,0.3550263665783247,0.018599940619689573,0.012089961402798222,0.00023249925774611964,12
04/19/2020,1910,66,74,2,Oregon,4301089,OR,0.44407358229508853,0.015344951011243897,0.017204945073212855,0.0004649985154922393,19
04/09/2020,1321,82,44,6,Oregon,4301089,OR,0.30713151948262407,0.01906493913518181,0.010229967340829265,0.0013949955464767178,9
04/22/2020,2059,57,78,0,Oregon,4301089,OR,0.47871597169926033,0.013252457691528819,0.018134942104197332,0.0,22
04/20/2020,1956,46,75,1,Oregon,4301089,OR,0.45476854815141005,0.010694965856321502,0.017437444330958975,0.00023249925774611964,20
04/07/2020,1181,49,33,4,Oregon,4301089,OR,0.27458162339816733,0.011392463629559863,0.007672475505621949,0.0009299970309844786,7
04/05/2020,1068,69,27,1,Oregon,4301089,OR,0.24830920727285577,0.016042448784482258,0.00627747995914523,0.00023249925774611964,5
04/29/2020,2446,61,101,2,Oregon,4301089,OR,0.5686931844470087,0.014182454722513298,0.023482425032358083,0.0004649985154922393,29
04/17/2020,1785,49,70,6,Oregon,4301089,OR,0.41501117507682356,0.011392463629559863,0.016274948042228374,0.0013949955464767178,17
04/16/2020,1736,73,64,6,Oregon,4301089,OR,0.4036187114472637,0.01697244581546673,0.014879952495751657,0.0013949955464767178,16
04/03/2020,899,73,22,1,Oregon,4301089,OR,0.20901683271376156,0.01697244581546673,0.005114983670414633,0.00023249925774611964,3
04/15/2020,1663,30,58,3,Oregon,4301089,OR,0.386646265631797,0.006974977732383589,0.013484956949274941,0.0006974977732383589,15
04/08/2020,1239,58,38,5,Oregon,4301089,OR,0.28806658034744226,0.013484956949274941,0.008834971794352546,0.0011624962887305983,8
04/24/2020,2177,50,86,3,Oregon,4301089,OR,0.5061508841133024,0.011624962887305981,0.01999493616616629,0.0006974977732383589,24
04/10/2020,1371,50,48,4,Oregon,4301089,OR,0.31875648236993004,0.011624962887305981,0.011159964371813743,0.0009299970309844786,10
04/14/2020,1633,49,55,2,Oregon,4301089,OR,0.3796712878994134,0.011392463629559863,0.01278745917603658,0.0004649985154922393,14
04/13/2020,1584,57,53,1,Oregon,4301089,OR,0.36827882426985353,0.013252457691528819,0.01232246066054434,0.00023249925774611964,13
04/06/2020,1132,64,29,2,Oregon,4301089,OR,0.26318915976860746,0.014879952495751657,0.0067424784746374705,0.0004649985154922393,6
04/01/2020,736,46,18,0,Oregon,4301089,OR,0.17111945370114404,0.010694965856321502,0.004184986639430154,0.0,1
04/21/2020,2002,46,78,3,Oregon,4301089,OR,0.4654635140077315,0.010694965856321502,0.018134942104197332,0.0006974977732383589,21
04/04/2020,999,100,26,4,Oregon,4301089,OR,0.23226675848837353,0.023249925774611963,0.006044980701399111,0.0009299970309844786,4
04/26/2020,2311,58,91,4,Oregon,4301089,OR,0.5373057846512825,0.013484956949274941,0.021157432454896888,0.0009299970309844786,26
04/25/2020,2253,76,87,1,Oregon,4301089,OR,0.5238208277020076,0.017669943588705092,0.020227435423912407,0.00023249925774611964,25
04/28/2020,2385,31,99,7,Oregon,4301089,OR,0.5545107297244953,0.007207476990129709,0.023017426516865846,0.0016274948042228376,28
04/27/2020,2354,43,92,1,Oregon,4301089,OR,0.5473032527343656,0.009997468083083145,0.021389931712643005,0.00023249925774611964,27
04/02/2020,826,90,21,3,Oregon,4301089,OR,0.19204438689829484,0.020924933197150768,0.0048824844126685125,0.0006974977732383589,2
04/30/2020,2510,64,103,2,Oregon,4301089,OR,0.5835731369427603,0.014879952495751657,0.023947423547850323,0.0004649985154922393,30
04/18/2020,1844,59,72,2,Oregon,4301089,OR,0.4287286312838446,0.01371745620702106,0.016739946557720615,0.0004649985154922393,18
04/19/2020,4706,215,150,13,Rhode Island,1056161,RI,4.4557600593091395,0.20356744852347322,0.14202380129544645,0.012308729445605357,19
04/22/2020,6012,296,186,5,Rhode Island,1056161,RI,5.6923139559214935,0.2802603012230143,0.17610951360635357,0.004734126709848214,22
04/10/2020,2015,76,49,2,Rhode Island,1056161,RI,1.9078530640688305,0.07195872598969286,0.04639444175651251,0.0018936506839392858,10
04/23/2020,6256,244,189,3,Rhode Island,1056161,RI,5.9233393393620855,0.23102538344059284,0.1789499896322625,0.0028404760259089284,23
04/28/2020,7926,218,239,6,Rhode Island,1056161,RI,7.50453766045139,0.20640792454938214,0.22629125673074466,0.005680952051817857,28
04/21/2020,5716,626,181,26,Rhode Island,1056161,RI,5.412053654698479,0.5927126640729965,0.17137538689650536,0.024617458891210715,21
04/05/2020,922,116,25,8,Rhode Island,1056161,RI,0.8729729652960108,0.10983173966847858,0.023670633549241073,0.007574602735757143,5
04/30/2020,8621,374,266,15,Rhode Island,1056161,RI,8.16258127312029,0.3541126778966464,0.25185554096392504,0.014202380129544643,30
04/13/2020,2976,311,73,10,Rhode Island,1056161,RI,2.817752217701657,0.29446268135255893,0.06911824996378393,0.009468253419696428,13
04/16/2020,3969,440,114,27,Rhode Island,1056161,RI,3.7579497822775125,0.41660315046664287,0.10793808898453928,0.02556428423318036,16
04/17/2020,4177,208,118,4,Rhode Island,1056161,RI,3.9548894534071986,0.19693967112968572,0.11172539035241787,0.0037873013678785717,17
04/18/2020,4491,314,137,19,Rhode Island,1056161,RI,4.2521926107856665,0.29730315737846785,0.12971507184984107,0.017989681497423214,18
04/24/2020,6699,443,202,13,Rhode Island,1056161,RI,6.342782965854638,0.41944362649255185,0.19125871907786787,0.012308729445605357,24
04/25/2020,7129,430,215,13,Rhode Island,1056161,RI,6.749917862901584,0.40713489704694644,0.20356744852347322,0.012308729445605357,25
04/20/2020,5090,384,155,5,Rhode Island,1056161,RI,4.819340990625482,0.36358093131634284,0.14675792800529464,0.004734126709848214,20
04/04/2020,806,95,17,3,Rhode Island,1056161,RI,0.7631412256275322,0.08994840748711608,0.01609603081348393,0.0028404760259089284,4
04/02/2020,681,115,12,2,Rhode Island,1056161,RI,0.6447880578813268,0.10888491432650894,0.011361904103635714,0.0018936506839392858,2
04/08/2020,1450,36,35,5,Rhode Island,1056161,RI,1.3728967458559822,0.03408571231090714,0.0331388869689375,0.004734126709848214,8
